id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,trust boundary,109,44,27,20,330,ship,baseline,monotonic-signal,raise-signal
m002,g002,claim drift,116,20,39,72,395,ship,edge,drag-penalty,drop-slack
m003,g003,replay exposure,83,27,12,30,300,ship,recovery,confidence-floor,raise-drag
m004,g004,policy width,70,27,31,73,290,ship,negative,lane-boundary,lower-confidence
m005,g005,trust boundary,76,65,4,75,431,ship,baseline,monotonic-signal,raise-signal
m006,g006,claim drift,69,40,34,74,293,ship,edge,drag-penalty,drop-slack
m007,g007,replay exposure,74,47,15,35,294,ship,recovery,confidence-floor,raise-drag
m008,g008,policy width,36,47,18,50,201,watch,negative,lane-boundary,lower-confidence
m009,g009,trust boundary,73,15,24,82,326,ship,baseline,monotonic-signal,raise-signal
m010,g010,claim drift,82,60,29,96,411,ship,edge,drag-penalty,drop-slack
m011,g011,replay exposure,94,32,19,64,385,ship,recovery,confidence-floor,raise-drag
m012,g012,policy width,104,50,5,83,513,ship,negative,lane-boundary,lower-confidence
m013,g013,trust boundary,77,26,18,30,263,ship,baseline,monotonic-signal,raise-signal
m014,g014,claim drift,98,41,32,88,415,ship,edge,drag-penalty,drop-slack
m015,g015,replay exposure,116,32,26,78,458,ship,recovery,confidence-floor,raise-drag
m016,g016,policy width,41,25,14,65,236,ship,negative,lane-boundary,lower-confidence
m017,g017,trust boundary,60,24,13,82,329,ship,baseline,monotonic-signal,raise-signal
m018,g018,claim drift,103,50,35,89,432,ship,edge,drag-penalty,drop-slack
m019,g019,replay exposure,45,47,13,97,337,ship,recovery,confidence-floor,raise-drag
m020,g020,policy width,107,42,14,92,505,ship,negative,lane-boundary,lower-confidence
m021,g021,trust boundary,107,42,40,71,385,ship,baseline,monotonic-signal,raise-signal
m022,g022,claim drift,53,34,34,29,149,watch,edge,drag-penalty,drop-slack
m023,g023,replay exposure,78,49,39,85,336,ship,recovery,confidence-floor,raise-drag
m024,g024,policy width,50,18,12,61,254,ship,negative,lane-boundary,lower-confidence
m025,g025,trust boundary,48,50,24,73,268,ship,baseline,monotonic-signal,raise-signal
m026,g026,claim drift,81,13,32,34,228,ship,edge,drag-penalty,drop-slack
m027,g027,replay exposure,106,13,23,62,386,ship,recovery,confidence-floor,raise-drag
m028,g028,policy width,78,10,31,68,287,ship,negative,lane-boundary,lower-confidence
m029,g029,trust boundary,76,11,19,95,372,ship,baseline,monotonic-signal,raise-signal
m030,g030,claim drift,109,38,35,63,386,ship,edge,drag-penalty,drop-slack
m031,g031,replay exposure,46,36,52,95,208,ship,recovery,confidence-floor,raise-drag
m032,g032,policy width,53,32,9,16,196,watch,negative,lane-boundary,lower-confidence
m033,g033,trust boundary,78,32,14,87,398,ship,baseline,monotonic-signal,raise-signal
m034,g034,claim drift,36,59,39,77,204,ship,edge,drag-penalty,drop-slack
m035,g035,replay exposure,111,56,39,77,426,ship,recovery,confidence-floor,raise-drag
m036,g036,policy width,108,52,45,68,377,ship,negative,lane-boundary,lower-confidence
m037,g037,trust boundary,119,52,17,88,534,ship,baseline,monotonic-signal,raise-signal
m038,g038,claim drift,115,9,4,96,534,ship,edge,drag-penalty,drop-slack
m039,g039,replay exposure,77,76,48,104,371,ship,recovery,confidence-floor,raise-drag
m040,g040,policy width,105,37,40,57,346,ship,negative,lane-boundary,lower-confidence
m041,g041,trust boundary,44,55,20,28,183,watch,baseline,monotonic-signal,raise-signal
m042,g042,claim drift,47,20,33,84,230,ship,edge,drag-penalty,drop-slack
m043,g043,replay exposure,57,57,48,73,230,ship,recovery,confidence-floor,raise-drag
m044,g044,policy width,109,37,25,59,407,ship,negative,lane-boundary,lower-confidence
m045,g045,trust boundary,60,30,19,33,219,ship,baseline,monotonic-signal,raise-signal
m046,g046,claim drift,69,18,17,61,296,ship,edge,drag-penalty,drop-slack
m047,g047,replay exposure,82,66,46,80,334,ship,recovery,confidence-floor,raise-drag
m048,g048,policy width,92,52,9,81,463,ship,negative,lane-boundary,lower-confidence
m049,g049,trust boundary,65,47,17,62,315,ship,baseline,monotonic-signal,raise-signal
m050,g050,claim drift,86,36,43,94,353,ship,edge,drag-penalty,drop-slack
m051,g051,replay exposure,60,50,23,28,217,ship,recovery,confidence-floor,raise-drag
m052,g052,policy width,51,54,4,73,341,ship,negative,lane-boundary,lower-confidence
m053,g053,trust boundary,103,23,20,76,424,ship,baseline,monotonic-signal,raise-signal
m054,g054,claim drift,31,44,30,76,199,watch,edge,drag-penalty,drop-slack
m055,g055,replay exposure,91,29,43,80,333,ship,recovery,confidence-floor,raise-drag
m056,g056,policy width,80,18,41,74,283,ship,negative,lane-boundary,lower-confidence
m057,g057,trust boundary,43,15,24,95,262,ship,baseline,monotonic-signal,raise-signal
m058,g058,claim drift,59,5,17,103,337,ship,edge,drag-penalty,drop-slack
m059,g059,replay exposure,31,54,37,69,174,watch,recovery,confidence-floor,raise-drag
m060,g060,policy width,108,41,44,14,261,ship,negative,lane-boundary,lower-confidence
m061,g061,trust boundary,71,37,31,83,323,ship,baseline,monotonic-signal,raise-signal
m062,g062,claim drift,87,26,26,72,353,ship,edge,drag-penalty,drop-slack
m063,g063,replay exposure,94,75,32,71,403,ship,recovery,confidence-floor,raise-drag
m064,g064,policy width,110,61,5,19,414,ship,negative,lane-boundary,lower-confidence
m065,g065,trust boundary,86,57,18,60,381,ship,baseline,monotonic-signal,raise-signal
m066,g066,claim drift,64,46,26,79,318,ship,edge,drag-penalty,drop-slack
m067,g067,replay exposure,61,25,17,93,343,ship,recovery,confidence-floor,raise-drag
m068,g068,policy width,63,11,4,48,284,ship,negative,lane-boundary,lower-confidence
m069,g069,trust boundary,77,42,44,93,327,ship,baseline,monotonic-signal,raise-signal
